Date,close,Close,high,low,open,volume
2023-02-03,103.99424743652344,104.77999877929688,107.80999755859375,102.58000183105469,102.93000030517578,65309300
2023-02-06,102.12834930419922,102.9000015258789,104.36000061035156,101.87999725341797,102.4000015258789,31999600
2023-02-07,106.83280181884766,107.63999938964844,108.18000030517578,103.12000274658203,103.22000122070312,49010200
2023-02-08,98.62482452392578,99.37000274658203,103.13999938964844,98.04000091552734,102.05000305175781,94743500
2023-02-09,94.29751586914062,95.01000213623047,100.02999877929688,93.62999725341797,100.0,119455000
2023-02-10,93.8608169555664,94.56999969482422,96.75,94.25,95.44999694824219,54980700
2023-02-13,93.9005126953125,94.61000061035156,95.19999694824219,93.83999633789062,94.73999786376953,50076100
2023-02-14,93.9699935913086,94.68000030517578,94.8499984741211,92.26000213623047,94.43000030517578,54726100
2023-02-15,96.21305084228516,96.94000244140625,97.12000274658203,94.1500015258789,94.48999786376953,50169000
2023-02-16,94.79375457763672,95.51000213623047,97.68000030517578,94.73999786376953,95.37000274658203,42462600
2023-02-17,93.6424560546875,94.3499984741211,95.55999755859375,93.20999908447266,94.8499984741211,34284100
2023-02-21,91.1016616821289,91.79000091552734,93.0999984741211,91.72000122070312,93.0,33629300
2023-02-22,90.96270751953125,91.6500015258789,92.11000061035156,90.61000061035156,91.69999694824219,30884000
2023-02-23,90.20841217041016,90.88999938964844,91.94000244140625,89.76000213623047,91.91999816894531,41206400
2023-02-24,88.46160125732422,89.12999725341797,89.88999938964844,88.58000183105469,89.44000244140625,36585100
2023-02-27,89.1960678100586,89.87000274658203,90.16000366210938,89.33999633789062,89.87000274658203,27502300
2023-02-28,89.38463592529297,90.05999755859375,91.2300033569336,89.31999969482422,89.33000183105469,30142000
2023-03-01,89.68238067626953,90.36000061035156,91.02999877929688,89.66999816894531,89.9800033569336,31111200
2023-03-02,91.3100814819336,92.0,92.27999877929688,89.58999633789062,89.66000366210938,32204400
2023-03-03,92.94771575927734,93.6500015258789,93.7300033569336,92.44999694824219,92.4800033569336,35160100
2023-03-06,94.41661071777344,95.12999725341797,95.97000122070312,94.0,94.0199966430664,32639300
2023-03-07,93.15614318847656,93.86000061035156,95.66999816894531,93.52999877929688,94.9800033569336,27835500
2023-03-08,93.543212890625,94.25,95.95999908447266,94.0,94.12000274658203,34103300
2023-03-09,91.62769317626953,92.31999969482422,95.52999877929688,91.9000015258789,94.05000305175781,28813500
2023-03-10,89.95036315917969,90.62999725341797,92.79000091552734,90.4000015258789,92.16999816894531,35941000
2023-03-13,90.4267578125,91.11000061035156,92.56999969482422,89.41999816894531,90.08999633789062,37335600
2023-03-14,93.26531982421875,93.97000122070312,94.36000061035156,92.44000244140625,92.55999755859375,36050200
2023-03-15,95.38926696777344,96.11000061035156,96.93000030517578,92.63999938964844,93.22000122070312,50622100
2023-03-16,99.56769561767578,100.31999969482422,101.19000244140625,95.5,96.19999694824219,65492000
2023-03-17,100.85794830322266,101.62000274658203,102.83999633789062,100.0999984741211,100.26000213623047,61028500
2023-03-20,100.46095275878906,101.22000122070312,101.75,99.87000274658203,100.12000274658203,32960400
2023-03-21,104.13319396972656,104.91999816894531,105.0999984741211,101.22000122070312,101.25,42110300
2023-03-22,102.59481811523438,103.37000274658203,106.58999633789062,103.33000183105469,104.2699966430664,43427400
2023-03-23,104.80809783935547,105.5999984741211,106.30000305175781,104.45999908447266,105.05999755859375,40797800
2023-03-24,104.64929962158203,105.44000244140625,105.48999786376953,103.83999633789062,104.98999786376953,30393300
2023-03-27,101.691650390625,102.45999908447266,104.76000213623047,101.93000030517578,104.62000274658203,31120900
2023-03-28,100.2723617553711,101.02999877929688,102.44999694824219,99.73999786376953,102.44000244140625,32057900
2023-03-29,100.6296615600586,101.38999938964844,102.48999786376953,100.6500015258789,102.27999877929688,28779600
2023-03-30,100.13341522216797,100.88999938964844,101.16000366210938,99.77999877929688,100.91000366210938,33086200
2023-03-31,102.95211791992188,103.7300033569336,103.88999938964844,101.04000091552734,101.30000305175781,36863400
2023-04-03,103.57740020751953,104.36000061035156,104.52999877929688,101.93000030517578,102.38999938964844,25035400
2023-04-04,103.93470001220703,104.72000122070312,105.58000183105469,104.04000091552734,104.33000183105469,24420100
2023-04-05,103.68656921386719,104.47000122070312,106.0999984741211,103.66000366210938,105.77999877929688,28290500
2023-04-06,107.60694885253906,108.41999816894531,109.16999816894531,104.33000183105469,105.26000213623047,48711500
2023-04-10,105.64180755615234,106.44000244140625,107.58999633789062,105.12000274658203,106.9800033569336,27067400
2023-04-11,104.55997467041016,105.3499984741211,106.7300033569336,104.68000030517578,106.55000305175781,26311800
2023-04-12,103.85529327392578,104.63999938964844,106.75,104.33999633789062,106.58000183105469,24370300
2023-04-13,106.62437438964844,107.43000030517578,107.48999786376953,105.83999633789062,105.83999633789062,24843600
2023-04-14,108.05358123779297,108.87000274658203,108.94000244140625,106.83999633789062,106.88999938964844,26578000
2023-04-17,105.1753158569336,105.97000122070312,106.16000366210938,104.5199966430664,104.66000366210938,37571200
2023-04-18,103.71633911132812,104.5,106.54000091552734,104.06999969482422,106.48999786376953,26596400
2023-04-19,103.39875793457031,104.18000030517578,104.9800033569336,103.06999969482422,103.58000183105469,20905700
2023-04-20,104.50042724609375,105.29000091552734,106.25,103.87000274658203,103.91000366210938,27820800
2023-04-21,104.6195297241211,105.41000366210938,106.0,104.77999877929688,105.47000122070312,25800100
2023-04-24,105.1753158569336,105.97000122070312,106.62999725341797,104.69999694824219,105.48999786376953,23542800
2023-04-25,103.07121276855469,103.8499984741211,106.69000244140625,103.83999633789062,105.83000183105469,46664100
2023-04-26,102.93226623535156,103.70999908447266,106.3499984741211,102.62999725341797,104.91999816894531,53347600
2023-04-27,106.7831802368164,107.58999633789062,108.37000274658203,103.54000091552734,104.44999694824219,50089200
2023-04-28,106.53504180908203,107.33999633789062,107.3499984741211,105.08999633789062,107.04000091552734,36139800
2023-05-01,106.39608001708984,107.19999694824219,107.98999786376953,106.81999969482422,106.83999633789062,26681700
2023-05-02,104.53018951416016,105.31999969482422,107.19999694824219,103.70999908447266,107.13999938964844,30997200
2023-05-03,104.6195297241211,105.41000366210938,107.48999786376953,104.95999908447266,105.52999877929688,21795400
2023-05-04,103.9049301147461,104.69000244140625,105.5999984741211,103.97000122070312,105.48999786376953,23419500
2023-05-05,104.7783203125,105.56999969482422,105.87999725341797,104.11000061035156,104.81999969482422,26639300
2023-05-08,106.96183013916016,107.7699966430664,107.95999908447266,105.16000366210938,105.18000030517578,26511400
2023-05-09,106.54497528076172,107.3499984741211,110.1500015258789,107.19000244140625,108.38999938964844,36360100
2023-05-10,110.9119873046875,111.75,112.94000244140625,107.93000030517578,107.97000122070312,63153400
2023-05-11,115.6958236694336,116.56999969482422,117.91999816894531,114.41000366210938,115.4000015258789,78900000
2023-05-12,116.62879180908203,117.51000213623047,118.02999877929688,116.11000061035156,116.68000030517578,41102300
2023-05-15,115.63628387451172,116.51000213623047,118.4800033569336,116.01000213623047,116.11000061035156,36266800
2023-05-16,118.61380004882812,119.51000213623047,120.75,116.43000030517578,116.48999786376953,45035600
2023-05-17,119.93380737304688,120.83999633789062,121.66999816894531,118.88999938964844,119.61000061035156,33323600
2023-05-18,121.90889739990234,122.83000183105469,123.30999755859375,120.83000183105469,120.94999694824219,35234200
2023-05-19,121.83942413330078,122.76000213623047,125.97000122070312,122.1500015258789,123.55000305175781,41353400
2023-05-22,124.11224365234375,125.05000305175781,126.43000030517578,122.73999786376953,122.94000244140625,35253000
2023-05-23,121.64090728759766,122.55999755859375,124.62999725341797,122.20999908447266,124.16000366210938,34046300
2023-05-24,119.99335479736328,120.9000015258789,121.91000366210938,119.86000061035156,121.12000274658203,34182600
2023-05-25,122.55401611328125,123.4800033569336,125.31999969482422,121.95999908447266,124.5199966430664,42317000
2023-05-26,123.67554473876953,124.61000061035156,125.26000213623047,122.44999694824219,123.16999816894531,35635900
2023-05-30,122.74258422851562,123.66999816894531,125.66000366210938,122.0,125.63999938964844,35076700
2023-05-31,121.94859313964844,122.87000274658203,124.05999755859375,122.5,122.75,37325800
2023-06-01,122.79222106933594,123.72000122070312,124.41999816894531,122.62000274658203,122.81999969482422,30772700
2023-06-02,123.73509216308594,124.66999816894531,126.1500015258789,123.76000213623047,123.98999786376953,26980100
2023-06-05,125.06504821777344,126.01000213623047,127.43000030517578,123.83999633789062,124.01000213623047,32305500
2023-06-06,126.35528564453125,127.30999755859375,128.2899932861328,125.36000061035156,126.01000213623047,26638300
2023-06-07,121.58136749267578,122.5,129.0399932861328,122.12000274658203,126.97000122070312,52539000
2023-06-08,121.22406768798828,122.13999938964844,123.2300033569336,121.23999786376953,122.2300033569336,29389200
2023-06-09,121.3133773803711,122.2300033569336,123.76000213623047,121.91000366210938,122.25,23778300
2023-06-12,122.71281433105469,123.63999938964844,124.05000305175781,121.66000366210938,122.79000091552734,28306400
2023-06-13,122.9013900756836,123.83000183105469,125.16000366210938,123.18000030517578,124.9800033569336,22278300
2023-06-14,122.74258422851562,123.66999816894531,124.05000305175781,121.44999694824219,123.0999984741211,30592300
2023-06-15,124.15193939208984,125.08999633789062,125.45999908447266,122.4000015258789,123.13999938964844,35246300
2023-06-16,122.60363006591797,123.52999877929688,126.11000061035156,123.27999877929688,125.93000030517578,45535600
2023-06-20,122.17686462402344,123.0999984741211,124.56999969482422,122.13999938964844,122.93000030517578,26097500
2023-06-21,119.64599609375,120.55000305175781,122.66000366210938,120.0999984741211,122.4000015258789,30306300
2023-06-22,122.22648620605469,123.1500015258789,123.23999786376953,118.83000183105469,120.0,26952200
2023-06-23,121.42256164550781,122.33999633789062,122.79000091552734,121.05999755859375,121.37999725341797,34913600
2023-06-26,117.45256042480469,118.33999633789062,122.0,118.2699966430664,120.76000213623047,33969900
2023-06-27,117.44263458251953,118.33000183105469,119.08000183105469,116.0999984741211,117.08000183105469,39535900
2023-06-28,119.27876281738281,120.18000030517578,120.38999938964844,116.8499984741211,117.08999633789062,27091400
2023-06-29,118.20686340332031,119.0999984741211,120.05999755859375,118.30000305175781,119.23999786376953,24090900
2023-06-30,118.80236053466797,119.69999694824219,121.08000183105469,119.69000244140625,120.16999816894531,29532200
2023-07-03,119.00086975097656,119.9000015258789,120.19000244140625,118.81999969482422,119.23999786376953,14467900
2023-07-05,120.83699035644531,121.75,122.61000061035156,119.2300033569336,119.23999786376953,27584800
2023-07-06,119.20928192138672,120.11000061035156,120.30000305175781,118.4000015258789,119.80000305175781,24745200
2023-07-07,118.5840072631836,119.4800033569336,121.05000305175781,119.4000015258789,120.0999984741211,21709500
2023-07-10,115.57672882080078,116.44999694824219,118.30999755859375,116.13999938964844,118.30000305175781,35315200
2023-07-11,116.26156616210938,117.13999938964844,117.70999908447266,115.3499984741211,116.29000091552734,23078800
2023-07-12,118.03813934326172,118.93000030517578,120.33000183105469,118.41000366210938,118.80000305175781,30404400
2023-07-13,123.60607147216797,124.54000091552734,124.83000183105469,120.44999694824219,120.93000030517578,44297900
2023-07-14,124.47947692871094,125.41999816894531,126.77999877929688,123.48999786376953,124.80000305175781,33283100
2023-07-17,123.71524047851562,124.6500015258789,127.0999984741211,124.19999694824219,125.94000244140625,25716200
2023-07-18,122.83191680908203,123.76000213623047,124.68000030517578,122.95999908447266,124.5999984741211,26193600
2023-07-19,121.11488342285156,122.02999877929688,125.18000030517578,121.80000305175781,124.5999984741211,37224000
2023-07-20,118.30610656738281,119.19999694824219,124.08999633789062,118.22000122070312,121.41999816894531,37906800
2023-07-21,119.1199722290039,120.0199966430664,120.98999786376953,118.7300033569336,120.62000274658203,72937900
2023-07-24,120.61863708496094,121.52999877929688,123.0,120.9800033569336,121.66000366210938,29686100
2023-07-25,121.29354095458984,122.20999908447266,123.1500015258789,121.0199966430664,121.36000061035156,52509600
2023-07-26,128.3005828857422,129.27000427246094,130.97999572753906,128.32000732421875,130.07000732421875,61682100
2023-07-27,128.42962646484375,129.39999389648438,133.24000549316406,128.7899932861328,131.6699981689453,44952100
2023-07-28,131.5857696533203,132.5800018310547,133.74000549316406,130.57000732421875,130.77999877929688,36591200
2023-07-31,131.72471618652344,132.72000122070312,133.52999877929688,131.77999877929688,132.72999572753906,28055500
2023-08-01,130.5635223388672,131.5500030517578,132.6300048828125,130.67999267578125,130.77999877929688,23166800
2023-08-02,127.41727447509766,128.3800048828125,130.08999633789062,127.55999755859375,129.4499969482422,26273300
2023-08-03,127.48674011230469,128.4499969482422,129.38999938964844,127.41999816894531,127.97000122070312,20089500
2023-08-04,127.14929962158203,128.11000061035156,131.50999450683594,127.91000366210938,129.27999877929688,26147200
2023-08-07,130.5436248779297,131.52999877929688,131.61000061035156,129.02000427246094,129.16000366210938,22746300
2023-08-08,130.41464233398438,131.39999389648438,131.50999450683594,129.5399932861328,130.6199951171875,23535200
2023-08-09,128.6876678466797,129.66000366210938,132.0399932861328,129.0,131.66000366210938,24912900
2023-08-10,128.7174530029297,129.69000244140625,132.0500030517578,129.4499969482422,131.32000732421875,20857800
2023-08-11,128.5884246826172,129.55999755859375,129.92999267578125,128.1699981689453,128.66000366210938,19591100
2023-08-14,130.34515380859375,131.3300018310547,131.3699951171875,128.9600067138672,129.38999938964844,24695600
2023-08-15,128.80677795410156,129.77999877929688,131.4199981689453,129.27999877929688,131.10000610351562,19770700
2023-08-16,127.73487854003906,128.6999969482422,130.27999877929688,127.87000274658203,128.6999969482422,25216100
2023-08-17,128.94573974609375,129.9199981689453,131.99000549316406,129.2899932861328,129.8000030517578,33446300
2023-08-18,126.5041732788086,127.45999908447266,129.25,126.37999725341797,128.50999450683594,30504800
2023-08-21,127.4073486328125,128.3699951171875,128.72999572753906,126.55999755859375,127.18000030517578,25248700
2023-08-22,128.1120147705078,129.0800018310547,130.27999877929688,128.32000732421875,128.50999450683594,22054900
2023-08-23,131.37734985351562,132.3699951171875,133.41000366210938,129.8699951171875,130.17999267578125,27819700
2023-08-24,128.80677795410156,129.77999877929688,134.25,129.57000732421875,133.9499969482422,28500700
2023-08-25,128.90602111816406,129.8800048828125,130.75999450683594,127.25,129.5399932861328,26762900
2023-08-28,130.0275115966797,131.00999450683594,132.5399932861328,130.13999938964844,131.30999755859375,20543300
2023-08-29,133.5608367919922,134.57000732421875,136.57000732421875,132.24000549316406,132.24000549316406,43075600
2023-08-30,134.86102294921875,135.8800048828125,136.27999877929688,134.07000732421875,134.77999877929688,28315800
2023-08-31,135.1488494873047,136.1699981689453,138.0,135.7899932861328,136.00999450683594,30053800
2023-09-01,134.6427001953125,135.66000366210938,137.4600067138672,134.85000610351562,137.4600067138672,21543700
2023-09-05,134.75186157226562,135.77000427246094,136.4199981689453,134.5800018310547,135.44000244140625,19403100
2023-09-06,133.45169067382812,134.4600067138672,136.52999877929688,133.6699981689453,136.02000427246094,18684500
2023-09-07,134.24569702148438,135.25999450683594,135.5800018310547,132.9499969482422,133.58999633789062,18844300
2023-09-08,135.35728454589844,136.3800048828125,136.66000366210938,134.85000610351562,134.91000366210938,23558300
2023-09-11,135.8932342529297,136.9199981689453,137.47999572753906,135.7899932861328,136.5399932861328,20763400
2023-09-12,134.32508850097656,135.33999633789062,136.8699951171875,135.19000244140625,136.25999450683594,18405500
2023-09-13,135.684814453125,136.7100067138672,136.89999389648438,134.14999389648438,135.08999633789062,20749500
2023-09-14,137.06439208984375,138.10000610351562,138.6999969482422,136.24000549316406,137.60000610351562,24751000
2023-09-15,136.36962890625,137.39999389648438,138.52000427246094,136.47999572753906,137.97999572753906,38919600
2023-09-18,137.173583984375,138.2100067138672,139.16000366210938,136.61000061035156,136.61000061035156,21861300
2023-09-19,137.0048065185547,138.0399932861328,138.41000366210938,136.6199951171875,137.4199981689453,20353700
2023-09-20,132.73707580566406,133.74000549316406,138.0800018310547,133.6199951171875,138.0800018310547,29927500
2023-09-21,129.46185302734375,130.44000244140625,132.22999572753906,130.07000732421875,131.44000244140625,31503900
2023-09-22,129.27325439453125,130.25,132.02999877929688,129.60000610351562,130.75999450683594,26397300
2023-09-25,130.1268310546875,131.11000061035156,131.1699981689453,128.9600067138672,129.8300018310547,20094600
2023-09-26,127.6058578491211,128.57000732421875,130.36000061035156,127.22000122070312,129.77000427246094,25718700
2023-09-27,129.56106567382812,130.5399932861328,130.89999389648438,128.57000732421875,128.57000732421875,22746500
2023-09-28,131.31781005859375,132.30999755859375,133.3000030517578,129.7899932861328,129.83999633789062,22513100
2023-09-29,129.878662109375,130.86000061035156,134.0500030517578,130.36000061035156,133.27999877929688,30859800
2023-10-02,133.16384887695312,134.1699981689453,134.4199981689453,131.1699981689453,131.2100067138672,22288000
2023-10-03,131.43692016601562,132.42999267578125,134.25999450683594,131.83999633789062,133.94000244140625,22989400
2023-10-04,134.22581481933594,135.24000549316406,135.57000732421875,132.52999877929688,132.7899932861328,26752300
2023-10-05,134.05711364746094,135.07000732421875,135.49000549316406,133.4499969482422,135.07000732421875,19832600
2023-10-06,136.54827880859375,137.5800018310547,138.16000366210938,134.00999450683594,134.00999450683594,27597600
2023-10-09,137.38197326660156,138.4199981689453,138.94000244140625,135.61000061035156,136.94000244140625,19278100
2023-10-10,137.02467346191406,138.05999755859375,139.72000122070312,137.3300018310547,138.5,27786600
2023-10-11,139.49600219726562,140.5500030517578,141.11000061035156,138.5800018310547,138.5800018310547,25884300
2023-10-12,137.9278564453125,138.97000122070312,141.22000122070312,138.25999450683594,141.0500030517578,24765500
2023-10-13,136.32992553710938,137.36000061035156,140.0,136.6199951171875,139.3800048828125,23420500
2023-10-16,138.05690002441406,139.10000610351562,139.6300048828125,137.99000549316406,138.1699981689453,28501900
2023-10-17,138.67221069335938,139.72000122070312,139.89999389648438,137.17999267578125,138.6300048828125,23515800
2023-10-18,136.92544555664062,137.9600067138672,140.72000122070312,137.3800048828125,139.4499969482422,23375000
2023-10-19,136.71697998046875,137.75,139.66000366210938,137.3800048828125,138.5,26066000
2023-10-20,134.58311462402344,135.60000610351562,137.8699951171875,135.0800018310547,137.3300018310547,26335700
2023-10-23,135.47637939453125,136.5,137.66000366210938,133.9499969482422,135.0399932861328,26317900
2023-10-24,137.76905822753906,138.80999755859375,139.36000061035156,137.4199981689453,137.8300018310547,44814300
2023-10-25,124.66803741455078,125.61000061035156,128.30999755859375,125.06999969482422,128.16000366210938,84366200
2023-10-26,121.36302185058594,122.27999877929688,124.33000183105469,121.2699966430664,123.2699966430664,57061100
2023-10-27,121.25382995605469,122.16999816894531,123.30999755859375,120.20999908447266,122.87999725341797,44566500
2023-10-30,123.52667236328125,124.45999908447266,125.4000015258789,122.75,123.20999908447266,28940100
2023-10-31,123.1495132446289,124.08000183105469,125.37000274658203,122.69000244140625,125.05999755859375,26292300
2023-11-01,125.50174713134766,126.44999694824219,126.48999786376953,123.72000122070312,124.06999969482422,30082400
2023-11-02,126.53394317626953,127.48999786376953,128.97999572753906,126.93000030517578,128.4199981689453,27124600
2023-11-03,128.13189697265625,129.10000610351562,129.52999877929688,127.86000061035156,128.02000427246094,26393100
2023-11-06,129.27325439453125,130.25,130.33999633789062,128.6699981689453,129.0500030517578,19052700
2023-11-07,129.98785400390625,130.97000122070312,131.91000366210938,129.8800048828125,130.7100067138672,29757300
2023-11-08,130.85133361816406,131.83999633789062,132.2100067138672,130.77999877929688,130.97000122070312,26425800
2023-11-09,129.26332092285156,130.24000549316406,132.5500030517578,130.07000732421875,131.9600067138672,23747800
2023-11-10,131.595703125,132.58999633789062,132.8000030517578,129.41000366210938,130.10000610351562,26913300
2023-11-13,131.09945678710938,132.08999633789062,132.58999633789062,131.25,131.77999877929688,18324800
2023-11-14,132.61798095703125,133.6199951171875,135.6999969482422,133.32000732421875,134.19000244140625,32395200
2023-11-15,133.61045837402344,134.6199951171875,135.02999877929688,133.57000732421875,134.8699951171875,23861500
2023-11-16,135.9031219482422,136.92999267578125,137.22000122070312,134.32000732421875,135.19000244140625,28013200
2023-11-17,134.29530334472656,135.30999755859375,136.05999755859375,133.64999389648438,136.0,37240600
2023-11-20,135.22825622558594,136.25,136.66000366210938,133.6199951171875,133.69000244140625,27815500
2023-11-21,135.94285583496094,136.97000122070312,137.17999267578125,135.9600067138672,136.2899932861328,22635300
2023-11-22,137.4514617919922,138.49000549316406,139.4199981689453,137.47000122070312,137.47000122070312,17813900
2023-11-24,135.66494750976562,136.69000244140625,138.1300048828125,135.99000549316406,138.02999877929688,12514300
2023-11-27,135.38705444335938,136.41000366210938,138.4199981689453,136.0,136.02999877929688,23436500
2023-11-28,136.17112731933594,137.1999969482422,137.25,135.4199981689453,136.0800018310547,18730000
2023-11-29,133.9777069091797,134.99000549316406,138.2899932861328,134.83999633789062,137.57000732421875,23967200
2023-11-30,131.53614807128906,132.52999877929688,135.5500030517578,131.27999877929688,135.0500030517578,38988300
2023-12-01,130.8711700439453,131.86000061035156,132.11000061035156,130.6699981689453,131.86000061035156,31442300
2023-12-04,128.3005828857422,129.27000427246094,130.02999877929688,127.9000015258789,129.8800048828125,36669900
2023-12-05,130.00772094726562,130.99000549316406,132.13999938964844,128.25,128.9499969482422,27384800
2023-12-06,129.0449676513672,130.02000427246094,131.83999633789062,129.8800048828125,131.44000244140625,23576200
2023-12-07,135.9031219482422,136.92999267578125,138.55999755859375,134.6999969482422,135.0399932861328,56767100
2023-12-08,133.9777069091797,134.99000549316406,136.39999389648438,134.02999877929688,134.1999969482422,32260100
2023-12-11,132.2904510498047,133.2899932861328,133.33999633789062,131.36000061035156,132.3800048828125,31138000
2023-12-12,131.5262451171875,132.52000427246094,133.0,131.25999450683594,131.80999755859375,29032800
2023-12-13,131.57586669921875,132.57000732421875,133.5,131.57000732421875,133.3800048828125,30104800
2023-12-14,130.9505615234375,131.94000244140625,133.72000122070312,129.69000244140625,133.3800048828125,38722400
2023-12-15,131.60562133789062,132.60000610351562,133.50999450683594,131.17999267578125,131.6199951171875,50847100
2023-12-18,134.78163146972656,135.8000030517578,137.14999389648438,132.42999267578125,132.6300048828125,32258000
2023-12-19,135.625244140625,136.64999389648438,137.47000122070312,136.0800018310547,136.83999633789062,25476800
2023-12-20,137.30258178710938,138.33999633789062,141.6999969482422,138.07000732421875,138.97000122070312,49107200
2023-12-21,139.36697387695312,140.4199981689453,140.69000244140625,139.17999267578125,139.49000549316406,27488300
2023-12-22,140.42897033691406,141.49000549316406,141.99000549316406,140.7100067138672,140.77000427246094,26532200
2023-12-26,140.45875549316406,141.52000427246094,142.67999267578125,141.19000244140625,141.58999633789062,16780300
2023-12-27,139.31736755371094,140.3699951171875,142.0800018310547,139.88999938964844,141.58999633789062,19628600
2023-12-28,139.17840576171875,140.22999572753906,141.13999938964844,139.75,140.77999877929688,16045700
2023-12-29,138.64247131347656,139.69000244140625,140.36000061035156,138.77999877929688,139.6300048828125,18733000
2024-01-02,137.1338653564453,138.1699981689453,139.4499969482422,136.47999572753906,138.5500030517578,23711200
2024-01-03,137.8782196044922,138.9199981689453,139.6300048828125,137.0800018310547,137.25,24212100
2024-01-04,135.36720275878906,136.38999938964844,139.16000366210938,136.35000610351562,138.4199981689453,27137700
2024-01-05,134.71214294433594,135.72999572753906,137.16000366210938,135.14999389648438,136.75,22513900
2024-01-08,137.79881286621094,138.83999633789062,139.00999450683594,136.25999450683594,136.2899932861328,21404000
2024-01-09,139.8930206298828,140.9499969482422,141.49000549316406,138.14999389648438,138.5,24759600
2024-01-10,141.21304321289062,142.27999877929688,143.0,140.91000366210938,141.0,21320200
2024-01-11,141.01454162597656,142.0800018310547,145.22000122070312,140.63999938964844,143.49000549316406,24008700
2024-01-12,141.5802459716797,142.64999389648438,143.1999969482422,141.82000732421875,142.6699981689453,18785500
2024-01-16,141.4214630126953,142.49000549316406,144.35000610351562,141.4499969482422,142.0,22670500
2024-01-17,140.4091339111328,141.47000122070312,141.83999633789062,138.89999389648438,141.35000610351562,20968600
2024-01-18,142.40402221679688,143.47999572753906,144.2100067138672,141.99000549316406,142.0500030517578,25746400
2024-01-19,145.28228759765625,146.3800048828125,146.4499969482422,144.3800048828125,144.74000549316406,34271900
2024-01-22,144.89523315429688,145.99000549316406,148.38999938964844,145.83999633789062,147.10000610351562,32200400
2024-01-23,145.9373321533203,147.0399932861328,147.17999267578125,145.5,145.88999938964844,21636100
2024-01-24,147.5848846435547,148.6999969482422,149.85000610351562,148.10000610351562,148.5399932861328,25233500
2024-01-25,150.73110961914062,151.8699951171875,153.0500030517578,149.5399932861328,150.07000732421875,29149100
2024-01-26,151.04872131347656,152.19000244140625,152.5399932861328,151.00999450683594,151.10000610351562,26115500
2024-01-29,152.35882568359375,153.50999450683594,153.77999877929688,151.42999267578125,152.05999755859375,27784300
2024-01-30,150.32420349121094,151.4600067138672,153.6199951171875,151.19000244140625,152.8000030517578,36331800
2024-01-31,139.0493927001953,140.10000610351562,144.0,139.8699951171875,143.6199951171875,71910000
2024-02-01,140.10142517089844,141.16000366210938,143.05999755859375,140.7899932861328,142.1199951171875,40466500
2024-02-02,141.31228637695312,142.3800048828125,142.6199951171875,136.5,139.25999450683594,62499600
2024-02-05,142.60252380371094,143.67999267578125,145.47000122070312,142.77999877929688,142.82000732421875,38505400
2024-02-06,143.01937866210938,144.10000610351562,145.36000061035156,143.19000244140625,144.64999389648438,29128200
2024-02-07,144.44857788085938,145.5399932861328,145.6199951171875,143.92999267578125,144.75999450683594,25208900
2024-02-08,144.8158416748047,145.91000366210938,146.3300018310547,145.10000610351562,145.8300018310547,22563800
2024-02-09,147.88262939453125,149.0,149.44000244140625,146.17999267578125,146.67999267578125,26829500
2024-02-12,146.4236602783203,147.52999877929688,149.33999633789062,147.3699951171875,148.4199981689453,21564100
2024-02-13,144.05157470703125,145.13999938964844,146.6699981689453,143.69000244140625,144.9199981689453,27837700
2024-02-14,144.8455810546875,145.94000244140625,146.52000427246094,144.08999633789062,146.0800018310547,22704200
2024-02-15,141.69937133789062,142.77000427246094,143.52000427246094,140.4600067138672,143.13999938964844,37590700
2024-02-16,139.4662322998047,140.52000427246094,143.19000244140625,140.13999938964844,142.99000549316406,31468900
2024-02-20,140.0617218017578,141.1199951171875,142.0800018310547,139.49000549316406,139.66000366210938,25144700
2024-02-21,141.4810028076172,142.5500030517578,142.69000244140625,140.67999267578125,141.4499969482422,23223300
2024-02-22,143.0094757080078,144.08999633789062,145.0,142.8000030517578,144.92999267578125,27191900
2024-02-23,142.88043212890625,143.9600067138672,144.67999267578125,143.42999267578125,143.6699981689453,19493800
2024-02-26,136.5383758544922,137.57000732421875,142.44000244140625,137.38999938964844,142.13999938964844,53641800
2024-02-27,137.83853149414062,138.8800048828125,139.25,137.08999633789062,138.02000427246094,33099200
2024-02-28,135.35728454589844,136.3800048828125,138.00999450683594,135.41000366210938,137.89999389648438,37328600
2024-02-29,137.42169189453125,138.4600067138672,138.86000061035156,136.39999389648438,137.27999877929688,42133000
2024-03-01,136.11158752441406,137.13999938964844,138.8699951171875,136.9199981689453,138.42999267578125,31151100
2024-03-04,132.34999084472656,133.35000610351562,135.66000366210938,131.91000366210938,135.66000366210938,55999400
2024-03-05,131.6750946044922,132.6699981689453,133.24000549316406,130.6699981689453,131.8800048828125,40194800
2024-03-06,130.41464233398438,131.39999389648438,133.5800018310547,130.85000610351562,133.1199951171875,35318600
2024-03-07,133.3722686767578,134.3800048828125,134.94000244140625,131.61000061035156,132.7899932861328,37738200
2024-03-08,134.39453125,135.41000366210938,138.08999633789062,134.0,134.2100067138672,39370400
2024-03-11,136.63760375976562,137.6699981689453,139.10000610351562,136.1300048828125,136.1300048828125,32437800
2024-03-12,137.46139526367188,138.5,139.3800048828125,137.02999877929688,137.02999877929688,27563400
2024-03-13,138.74169921875,139.7899932861328,141.08999633789062,138.99000549316406,139.0,23347200
2024-03-14,142.02688598632812,143.10000610351562,143.58999633789062,140.4600067138672,141.19000244140625,42753400
